NPC Name:|HallowQuests||||
paganScribe4|Викканы часто [[скрывают правду]] могущественной магией, так что сказать наверняка неимоверно трудно.||||
bina1|<<Женщина выглядит старше своих лет, будто придавленная усталостью, которую не снять никаким сном.>> Ты тоже бежишь из Хэллоушира? Мы задумали то же самое — да вот наш проклятый Управляющий взял и сломался.||||
p120|Так и есть. Не знаешь, как лучше выбраться отсюда?||||
bina2|Знала бы — сказала, странник. Надеемся, что где угодно будет лучше, чем здесь. Подвезла бы тебя, да... <<Она безнадёжно машет в сторону машины.>> ##Может, Вечные нас и примут — хотя от историй про них кровь стынет.||||
p121|Почему я должен бежать из Хэллоушира?||||
bina3|Ты смелее нас, странник. Или ты тут недавно? ##Будь дело в одном лишь [[голоде]], мы бы выдержали. Но между расправами Инквизиции и гневом, что они разожгли... <<она вздрагивает.>> Нет, нет. Мы видели, чем это кончается.||||
bina4|Мы перебрались сюда шесть лет назад из [[Королевства Механизмов]]. Тот отъезд был самым тяжёлым решением в моей жизни. Мы надеялись, что Хэллоушир станет безопасным домом для наших детей... и ненадолго стал. ##<<Она вздыхает.>> Если бы только...||||
bina5|<<Из телеги доносится детский голос: "Ма! Иштар опять спрятала Гобби!">> ##<<Женщина кричит через плечо.>> Иштар, а ну верни куклу сейчас же, или я зайду и засажу тебя спрягать эмберианский! <<Другой ребёнок ноет: "Ну Мааа...!>>||||
bina6|<<Женщина оборачивается к тебе с усталой улыбкой.>> Дети — это дар, верно? ##Ох, где же мои манеры? Я Бина, а мой муж вон там — Юсеф. Раз уж ты присел передохнуть, не предложить ли тебе чаю?||||
p122|Я бы с радостью выпил чаю.||||
bina7|Сейчас. <<Она отворачивается и откидывает панель на телеге, открывая самовар с множеством клапанов и трубок. Несколько раз стукнув по нему, она наполняет дымящимся чаем две старые фарфоровые чашки и протягивает тебе одну.>>||||
p123|Спасибо, но я в порядке.||||
bina8|Ты ведь не против, если я налью себе? <<Она отворачивается и откидывает панель на телеге, открывая самовар с множеством клапанов и трубок. Несколько раз стукнув по нему, она наполняет дымящимся чаем старую фарфоровую чашку.>>||||
p124|Увы, я не могу остаться. Удачи.||||
bina9|Вижу, ты из любопытных — так что спрашивай о чём хочешь. Мы всё равно пока никуда не двинемся.||||
bina10|Спрашивай о чём хочешь. Мы пока никуда не двинемся.||||
p125|Что это за штука?||||
bina11|Управляющий? Здесь они, пожалуй, в диковинку. Махина из железа и латуни, оживлённая шифрованной магией. Королевство Механизмов наделало их десятками, но за подробностями это к Юсефу. Он инженер; а я всего лишь скромный переводчик.||||
p126|Что ты переводишь?||||
bina12|Древний Эмберианский, представь себе. В Королевстве на него был большой спрос. Иные из наших... то есть ((их)) самых дивных машин построены на старом Эмберианском знании. Они ближе всех подошли к тому, чтобы вернуть утраченное.||||
p127|Почему ты уехала из Королевства Механизмов?||||
bina13|С чего и начать? Поначалу [[Король Механизмов]] правил дивно. Еда, питьё, топливо и роскошь, о какой мои родители и мечтать не смели, — всё это для каждого... словно в одной из тех сказок, где дровосек находит в пещере бога, исполняющего любые желания.||||
bina14|Позже Король сделался... непредсказуем. Может, Машинисты неверно истолковали его приказы или дали ему дурной совет... ##<<Ты замечаешь, что даже теперь она избегает порицать Короля прямо.>> А потом люди начали пропадать, и все вели себя так, будто их никогда и не было.||||
bina15|<<Она тяжело вздыхает.>> Лишь в прошлом году я наконец перестала всё время коситься на дверь. Я ведь и правда начала чувствовать себя здесь как дома, понимаешь?||||
p128|Как ты выбралась?||||
bina16|Нелегко. Мы перерыли весь чёрный рынок в поисках паспортов Союза Вероотступников, а потом один друг свёл нас с небесным контрабандистом. Уехали глухой ночью, как воры.||||
bina17|Нам повезло. Денег хватило, чтобы увезти почти все пожитки. А иные добираются до Хэллоушира с одной лишь одеждой на плечах. Мы помогаем им, когда встречаем, да только и нам делиться особо нечем.||||
bina18|Мне всегда претило считать себя беженкой. Гордость какая-то нелепая, должно быть. Но теперь, когда всё повторяется, — как тут отрицать?||||
p129|Мне жаль.||||
p130|Понятно.||||
p131|С твоим мужем всё хорошо? Он будто призрака увидел.||||
bina19|<<В её глазах борются забота и недоверие. Забота берёт верх.>> Честно? Не знаю. Несколько ночей назад нас ограбили [[дезертиры]], и он до сих пор не отойдёт, но дело тут в чём-то более глубоком.||||
bina20|Между нами, он всё больше времени проводит в бутылочных видениях — перегнанных снах, что вывозят из Королевства. В нынешних обстоятельствах я его не виню, но всё равно тревожусь.||||
bina21|Сдаётся мне, он что-то ищет в этих видениях. Вот бы он сказал мне, что именно.||||
p132|Мне лучше двигаться дальше. Удачи.||||
yous1|<<Мужчина встревожен и измучен, будто за ним по пятам гонится что-то, от чего не уйти. Он осматривает странную машину, упершись измазанными в масле руками в бока.>> ##Эх, сперва голод, потом грабители, теперь вот это... когда же это кончится?||||
p140|Могу я тебе помочь?||||
yous2|Без обид, друг, но вряд ли. Я инженер уже не одно десятилетие, и даже я едва разбираю эту штуковину. Разве что у тебя завалялся запасной эфирный поглотитель?||||
p141|Я понятия не имею, что это.||||
yous3|Клянусь королём, я тоже. И, сдаётся мне, те засранцы, что её соорудили, знают не больше нашего.||||
p142|Я оставил его в другом пальто.||||
yous4|Ха! Ну и пальтишко, должно быть. Надеюсь, подбито свинцом.||||
p143|Что ((это)) за штука?||||
yous5|Это Универсальный Управляющий... <<Он раздражённо пинает машину.>> Когда соизволит работать. Стандартный паучий корпус, рабочая конфигурация. Дома, в [[Королевстве Механизмов]], такие тянут всю чёрную работу, чтобы нам с тобой не пришлось.||||
yous6|Но где же мои манеры? Я Юсеф, а это моя чудесная жена, Бина. Лучший наёмный инженер во всём Хэллоушире — правда, ненадолго. Забираем детей и уезжаем, как только починю эту хреновину.||||
yous7|<<Из телеги доносится детский голос: "Папа! Иштар всё дёргает меня за волосы!">> ##<<Мужчина кричит через плечо.>> Иштар, а ну прекрати сейчас же, или я зайду и снова растолкую тебе линейную алгебру! <<Другой ребёнок ноет: "Ну Паааа...!>>||||
p144|Юсеф, могу я спросить кое-что?||||
p145|Расскажи еще раз о своих украденных бутылках.||||
p146|Извини, я не могу остаться. Береги себя.||||
yous8|Ну, мозги у меня поджарены посильнее, чем завтрак в очередной попытке Нура его состряпать. Самое время передохнуть — а в компании оно и приятнее.||||
yous9|Возвращаться к работе я не тороплюсь. Спросишь что ещё?||||
p147|Что ты сказал, что это за машина?||||
yous10|Это Универсальный Управляющий... <<Он раздражённо пинает машину.>> Когда соизволит работать. Стандартный паучий корпус, рабочая конфигурация. Дома, в [[Королевстве Механизмов]], такие тянут всю чёрную работу, чтобы нам с тобой не пришлось.||||
p148|Управляющий приехал с тобой из Королевства Механизмов?||||
yous11|<<Он выглядит оскорблённым.>> Э, нет, послушай — мы бы ни за что не стали красть из Королевства. Этого я собрал сам, уже после отъезда, из подобранного хлама и деталей. Не был уверен, что выйдет с нуля, но вышло. <<Он косится на машину.>> Ну, хотя бы попытался.||||
p148b|Хорошо, спасибо за объяснение.||||
p149|На каких машинах ты работал?||||
yous12|Механизированные фермы, что сами сеют и жнут. Громадные передвижные мастерские на колёсах, изрыгающие дым. Шифрованные святилища, что вызывают хлеб прямо из пекарни. Башни, шлющие вести по воздуху на незримых крыльях. Такое, что тебе и не вообразить. И Управляющие, само собой.||||
yous13|Говорят, иные из них стоят на старом Эмберианском знании. Но об этом тебе лучше спросить Бину. Она учёная; а я простой механик.||||
yous14|Машины Союза против тех — грубые поделки, но на их починке хоть можно было заработать. А потом пришёл голод, и всё, что хитрее дверного замка, ценилось уже не за механизм, а лишь за то зерно, что за него удавалось выручить.||||
yous15|Мои родители перебрались в Королевство из Викканского Закона, когда я был совсем мальцом. Отец был тряпичником, мать собирала грибы. Я-то думал: гляньте на меня — инженер! А теперь гляньте на нас всех — жалкие мыши, что ищут, где схорониться.||||
p150|Ты как, в порядке? Будто призрака увидел.||||
p151|У меня вопрос о твоих украденных бутылках.||||
p152|Это все. Удачи с машиной.||||
yous15b|Эх, спасибо, что спросил. Несколько дней назад нас обчистили дезертиры, и пришлось отдать весь мой запас бутылочных видений. С тех пор по ночам почти не сплю, а днём знобит и колотит.||||
yous16|Ты когда-нибудь пробовал бутылочное видение? Хмельные грёзы, перегнанные из людских снов. Делать их умеют только в Королевстве Механизмов. Писем да книг оттуда нынче приходит мало, так что это мой лучший способ держаться за дом.||||
yous17|Одна из украденных бутылок была важной. Очень важной. Но, эх, ничего уж не поделаешь.||||
yous18|Эх, такова жизнь.||||
p153|Почему одна бутылка была так важна? ||||
yous19|Я... <<Юсеф медлит, не зная, говорить ли.>> У меня была сестра, в Королевстве Механизмов. [[Ясмин]], так её звали. И племянница. ##Не знаю, помнят ли они меня. Тех, кто перечит Королю, отчего-то забывают.||||
yous20|Несколько месяцев назад я снова увидел Ясмин в видении. Постаревшую, бесконечно уставшую. Кажется, она меня узнала. Я звал её, но ты же знаешь, каковы сны. Желанного в них никогда не получишь.||||
yous21|И тут я понял: если бы я мог отправить видение ((ей)), она бы хоть знала, что я жив. ##Вот я и начал учиться перегонять собственные сны. Раздобудешь трубку для видений — а собрать коллектор уже несложно.||||
yous22|А теперь, как назло, его забрали эти чёртовы грабители.||||
p154|Чей это был сон?||||
yous23|Не сказать наверняка. Знали ли они мою сестру или просто разок прошли мимо неё на улице? Но сон казался свежим. Будто она была ещё жива, когда его перегнали.||||
p155|Почему бы просто не отправить ей письмо?||||
yous24|Эх, Ясмин читать-то толком не умела. Да и письмо могут перехватить или вымарать. Советники Короля помешаны на шпионах, понимаешь? А видения проверяют не так строго — всё равно ведь все знают, что они не взаправду.||||
p156|Ты не можешь сделать еще одно видение?||||
yous25|Знаешь, сколько ночей ушло, чтобы привидеть сон, достойный отправки? Не слать же ей какой-нибудь чёртов кошмар... ##<<Он смущённо мнётся.>> ...Не говоря уж о снах про Бину.||||
p157|Может, я могу помочь тебе вернуть его.||||
p158|Мне жаль.||||
p159|Что ты знаешь о дезертирах?||||
yous26|Знаешь старую присказку: "Кошелёк или жизнь". У нас почти ничего и не было, так что пришлось отдать весь запас — либо его, либо Управляющего. Видения, поди, до сих пор у них, если не извели всё.||||
yous27|[[Дезертиры]] смахивали на бывших инквизиторов, а может, на тех наёмников Тёмной Звезды, за которыми охотится Союз. Кем бы они ни были, со службы они сбежали сытые по горло. Я подслушал, как они говорили про лагерь у той старой башни, вон там.||||
p160|Что ты хотел, чтобы я сделал?||||
p161|Может, я могу помочь тебе вернуть твои бутылки.||||
yous28|Правда? Точно? Они, поди, всё ещё у тех [[дезертиров]]... но, может, тебе небольшая заварушка нипочём.||||
p162|Я сделаю, что смогу.||||
yous29|Спасибо, друг. Ты слишком хорош для этих окаянных островов.||||
yous30|Если найдёшь запас, мне его не неси. В Хэллоу Тауне есть небесный пилот по имени [[Михаил]], он сумеет переправить его в Королевство. Он меня знает: это он нас оттуда и вывез.||||
yous31|Попроси его доставить бутылку с пометкой '[[Ясмин]]' моей сестре в Королевстве. Надеюсь, он её разыщет. Остального запаса с лихвой хватит на его плату — видения извне там в большой цене.||||
yous32|Я бы рад тебя отблагодарить, да у нас ничего не осталось. Может, сговоришься с Михаилом. ##Прошу, друг. Я тоскую по дому. Тоскую по своей семье.||||
p163|Извини, я не думаю, что справлюсь с этим.||||
yous33|<<Лицо его вытягивается, и он кивает.>> Понимаю. Не всякий пойдёт против таких головорезов. Что ж, если наткнёшься на бутылочное видение с пометкой 'Ясмин', прошу, сбереги его.||||
p164|Надеюсь, ты скоро будешь спать спокойнее.||||
p165|Хорошо, это все, что я хотел спросить.||||
yous34|Ага, ладно.||||
care1|<<Старик сидит, строгая деревяшку. Глаза его утопают в густых бровях и усищах, и ты гадаешь, видит ли он вообще свой нож.>>||||
care2|Хм. Никак, к нам пожаловал нарушитель, а? ##Ну так скажи, странник, — чего ты шныряешь по островам, до которых тебе и дела быть не должно?||||
p170|Мне нравится исследовать. Это мое хобби. ||||
care3|<<Нож его замирает.>> А кто дал тебе такое право, а? Иные места — частные. ((Запретные)).||||
care4|Как аукнется, так и откликнется — так, бывало, говаривал мой старик. Рано или поздно эта твоя вольница доведёт тебя до беды, помяни моё слово...||||
p171|Извини, я не знал, что это место занято.||||
care5|Пф! А вот и занято, слышишь? Полвека моя семья смотрит за этим поместьем. Отец передал мне эту повинность, и я никуда отсюда не двинусь.||||
p172|Я хожу, куда хочу, старик.||||
care6|<<Он бережно кладёт на стол деревяшку, а следом нож.>> ##Да кого я обманываю. Развалины тут одни. В прежние годы я бы вышвырнул тебя с острова, да нынче запала уж нет.||||
care6-2|Только в само поместье не суйся, слышишь? Хоть Союз и норовит его продать, у поместья всё ещё есть хозяйка — и однажды она вернётся.||||
care7|Опять ты, а?||||
p173|Что это за место?||||
care8|Было время, имя этого поместья знал весь Хэллоушир. Сады его были так пышны, стены так крепки, что даже вельможи из Бьонна потели от зависти.||||
care9|Но то было ещё до меня. Теперь тут руины, а хозяйки нет так долго, что проклятый Союз выставил поместье на продажу — вот же дурачьё.||||
p174|Так поместье на продажу?||||
care10|Ага, бумаги нынче у Союза Вероотступников. Продают тому, кто больше даст, в [[здании совета Союза]] в [[Хэллоу Таун]]. ##Я твердил им, что тут ещё живут, да только эти ублюдки и слушать не желают.||||
p175|Кто купит такую развалину?||||
care11|<<Он глядит на тебя с отвращением.>> ##Да найдётся покупатель, говорю тебе. Найдётся.||||
care12|Бумаги нынче у Союза Вероотступников. Продают тому, кто больше даст, в [[здании совета Союза]] в [[Хэллоу Таун]].||||
care13|Только... пока его никто купить не может. Всё из-за того застройщика, что тянет волынку.||||
p176|Подожди... ты сказал застройщик?||||
care14|Ага, тот самый застройщик. Хлыщ из Лунделя, давеча сделал предложение, да, похоже, сделка вот-вот сорвётся.||||
p177|Хорошо, я понял.||||
care15|<<Он ничего не говорит и возвращается к своему вырезанию.>>||||
p178|Что ты здесь делаешь? ||||
care16|Я [[смотритель]] этого острова. Хожу за землёй, приглядываю за домом, только вот...||||
care17|Поместье давно пустует, понимаешь. Союз Вероотступников норовит его сбыть, а наводить лоск ради них я не собираюсь.||||
care18|Старик мой, верно, в гробу переворачивается. Моя семья берегла этот остров из поколения в поколение, понимаешь. А я тут знай себе стругаю да время убиваю.||||
p179|Что ты вырезаешь?||||
care19|<<Он ухмыляется.>> Это фигурки для игры в Войну. Знаешь такую? Игра на двоих, на большой доске.||||
care20|Иной раз заглянет старый друг, сыграем. Иной раз...||||
care21|<<Взгляд его уходит куда-то мимо тебя, и он надолго умолкает.>>||||
p180|Оставлю тебя с твоим вырезанием. ||||
p181|Подожди, ты сказал, что у этого поместья есть владелец?||||
care22|Ага. Построила его женщина по имени Эзра Торнвуд, лет двести назад. Когда мой отец заступил смотрителем, её потомок — нынешняя хозяйка поместья — отправилась странствовать по Небесным Землям.||||
care23|Однажды она вернётся и на семейное состояние восстановит поместье таким, каким оно было. ##Если только... проклятый Союз его не продаст.||||
care30|<<Старик сидит, строгая деревяшку, но, завидев тебя, швыряет инструменты на стол.>>||||
care31|Так это ((ты)) тот мерзавец, что купил эту землю, а? Я тебя поджидал...||||
care32|Ты дал маху, слышишь? У этого поместья ((есть)) хозяин. Я, может, и всего лишь смотритель, но земля эта всё ещё за семьёй Торнвуд, и они вернутся!||||
p182|Я заплатил хорошие деньги за это место. Теперь оно мое.||||
care33|Пф! Да хоть бы Союз Вероотступников и всучил тебе какую-то бумажку! Земля эта не твоя, и баста!||||
p183|Это место явно заброшено! ||||
care34|А вот и нет! Я смотритель этого вот поместья и буду ходить за землёй, покуда хозяйка не вернётся!||||
care35|<<Он оседает обратно в кресло.>> Эх, да вижу я, спорить с тобой без толку. Ты здесь обосновался, и точка...||||
care36|Так что дам я тебе совет, для твоего же ((собственного блага.)).||||
care37|Эзра Торнвуд построила это поместье лет четыреста назад, но водились за ней... ((опасные)) тайны. Есть на этой земле места, запертые наглухо, — взять хоть подвал. Никогда их не отпирай. ((Никогда)) туда не заходи.||||
care38|Пообещай мне это — глядишь, и поладим.||||
p184|Подожди, что за темный секрет? Ты должен рассказать мне!||||
care39|Нет. Я дал семье Торнвуд обет молчания. Уста мои запечатаны.||||
p185|Я отказываюсь быть выгнанным из собственной собственности.||||
care40|Это ((ты)) тут нарушитель. Плевать мне на бумажку, что выдал тебе Союз; поместьем владеет семья Торнвуд, и я поклялся хранить их тайны.||||
p186|Хорошо. У нас договор.||||
care41|Вот и славно.||||
care42|А теперь ступай — радуйся своему новому ((приобретению)). Я даже останусь приглядывать за землёй, коли будешь слушаться моего предостережения.||||
care43|<<Старик сидит, строгая деревяшку.>> Хм. Гляжу, наш ((хозяин)) вернулся, а?||||
care44|<<Старик сидит, строгая деревяшку.>> ##Приветствую.||||
care45|<<Он смотрит на тебя, лицо перекошено яростью.>> ((Ты!)) Ты её выпустил, да? Ты сломал печать, что мой отец наложил, дабы удержать того ((монстра!))||||
care46|Всю жизнь я стерёг её здесь, оберегая Небесные Земли от этого мерзкого паразита. Ты хоть понимаешь, какое зло выпустил на волю?||||
care47|Что ж, я тут больше ни мгновения не задержусь. Здесь теперь небезопасно — твоими стараниями. В следующий раз меня уже не застанешь. Мы ((больше)) не свидимся.||||
care48|<<Он какое-то время смотрит на тебя.>> ##Ты её убил, да?||||
care49|Я стерёг её всю свою жизнь. Пусть она и была монстром, но я дал клятву — держать её в заточении, но не убивать. Таков путь кресника.||||
care50|<<Он вздыхает.>> Но не думай, будто мне это ни разу не приходило в голову. Может, оно и к лучшему. Теперь мы ((все)) избавлены от этого паразита, надо думать.||||
p187|В подвале монстр! ||||
p187b|О виерме в подвале...||||
care51|<<Он глубоко вздыхает.>> Ага. Что уж теперь скрывать.||||
care52|Эзра Торнвуд владела этим поместьем двести лет. Она, и только она. Она ((виерма)).||||
care53|А это значит, что всё это время в ней сидел паразит. Превратил её в ((монстра)), что кормится снами людей, пока те спят.||||
care54|А я? Я кресник, как и мой отец до меня. Я держал её здесь взаперти, ради общего блага.||||
care55|По крайней мере держал — пока ты этому не положил конец.||||
p188|Что такое... ((кресник?)) ||||
care56|Мы древнее племя охотников на виерм. Родом мы из Слева, но многие странствуют по Небесным Землям, выслеживая свою добычу.||||
care57|Большинство всю жизнь готовятся к одной-единственной схватке: одолеть виерму в бою, заточить её и стеречь.||||
p189|Почему ты просто не убил ее?||||
care58|Мы, кресники, клянёмся не убивать виерм, на которых охотимся. Как-никак, они всё ещё мыслящие существа.||||
care59|Потому мы и отдаём им свою плоть, чтобы держать их в живых. Когда виерма кормится, на миг тебе открывается её разум, её знания. Иные кресники даже становятся... ((близки)) со своими виермами.||||
care60|<<Он пожимает плечами.>> Таков обычай. Не жду, что ты поймёшь.||||
p190|Что, если я освобожу ее?||||
care61|<<Он бросает на тебя мрачный взгляд.>> Дурная это была бы затея. ((Очень)) дурная.||||
care62|Виерма, особенно старая, как Эзра, — тварь опасная. Не стоит выпускать такое на волю.||||
p191|Так что, я теперь живу с монстром?||||
care63|Хм, я ж тебя предупреждал, а?||||
p192|Хорошо, я понял.||||
care64|Никому ни слова, слышишь?||||
p193|Я хотел спросить о некоторых... ((странных)) вещах в этом поместье. ||||
care65|<<Он хмурится.>> Я ж велел тебе быть осторожнее, а?||||
p194|Мне снились странные сны; беспокойный сон. ||||
care66|<<На миг он застывает, глядя мимо тебя, будто что-то осознав.>> ##...Сны, говоришь?||||
care67|А я тебе кто, викканский прорицатель? Плевать мне на твои сны.||||
p195|Я нашел записи вокруг поместья. В них говорится о темных вещах.||||
care68|Ага, отцовы небось. Он был помешан на оккультизме; хотел уберечь людей от ночного зла.||||
care69|Не обращай на них внимания. Давно надо было их спалить.||||
p196|В подвале есть статуя.||||
care70|Я ж тебе велел держаться подальше? Эзра Торнвуд собирала тёмные вещицы. ((Злые)) вещицы. Оставь ты это, ради богов.||||
p197|Это все.||||
care71|<<Он хмурится, ничего не говоря.>>||||
p198|Я хочу улучшить поместье. ||||
care72|Хм. На твоём месте я бы оставил всё как есть... ##Но, признаюсь, увидеть поместье таким, каким оно было? В этом, может, что-то и есть.||||
care73|Союз поставил неподалёку [[Станцию Недвижимости]]. Через неё можно заказывать улучшения для поместья — за плату.||||
care74|Только... не подпускай рабочих к подвалу, слышишь? Есть места, которых лучше не касаться.||||
p199|Что ты здесь делаешь? ||||
care75|Я [[смотритель]] этого поместья. Хожу за землёй для семьи Торнвуд, только вот... теперь, видать, и за тебя тоже.||||
p200|Оставлю тебя с твоим вырезанием. ||||
clerk1|<<Стол клерка погребён под чернильницами и пергаментами. Руки его мечутся: хватают бумаги, строчат пером. Время от времени он бормочет ругательство, швыряет документ на пол и топчет его.>>||||
clerk2|<<Он замечает, что ты подходишь.>> Нет, нет-нет-нет! Никогда! Ни за что!||||
p211|Да. Абсолютно, несомненно, безоговорочно ((да.)).||||
clerk3|Нет, я сказал! Скорее все нейронные звёзды погаснут, чем я сделаю что-либо подобное.||||
p212|Да. Миллион раз да, слышишь?||||
clerk4|Проклятье на твой дом! Пусть у него отрастут ноги и он сбежит. Прочь!||||
p213|Подожди - о чем мы говорим? ||||
p214|Э-э, извините?||||
clerk5|Знаю я таких, как ты. У тебя на лице написано, что ты ((сущий юридический кошмар)).||||
clerk6|Может, твой дом уплыл в другое княжество? В твоём имени буквы, которых не существует? Или твой двойник притязает на твой скот? Что бы там ни было — мне ((всё равно)).||||
clerk7|Так что, если ты не явился купить это ветхое старое поместье за баснословную сумму, — будь добр, ((проваливай)).||||
p215|Я хочу купить это поместье.||||
clerk8|<<Глаза клерка округляются, перо ломается, расплёскивая чернила по столу.>>||||
clerk9|((Кхм)). Да, я, кажется, упоминал, что у нас имеется ((роскошное)) новое поместье на продажу, за вполне разумную плату.||||
clerk10|Оно твоё всего за 200 монет. Считай, ((даром)).||||
p216|Расскажи мне о поместье. ||||
clerk11|Величественное поместье, и целый остров в придачу. Историческая недвижимость; послеразломная, около 200 лет от роду. ##На остров можно подняться деревянным подъёмником на южной окраине Хэллоушира.||||
clerk12|Оно, э-э, требует некоторых... ((незначительных доработок.)). Но с парой монет ты приведёшь всё в порядок в мгновение ока. ## Ах да, ещё одна пустяковая деталь...||||
clerk13|Землю недавно вернул себе Союз Вероотступников, найдя её незанятой, — но кое-кто из местного сброда возмущался. Какая-то чушь, будто хозяин всё ещё... ((жив)).||||
clerk14|Вздор, разумеется. Не бери в голову.||||
p217|@@Это возмутительная цена. Я дам половину. ||||
clerk15|%% <<Он нервно сглатывает.>> Да, пожалуй, оно и впрямь требует... кое-какого ремонта. Ну хорошо. Половина цены. ##<<Он выхватывает у тебя кошелёк.>>||||
clerk16|&&Совершенно возмутительно! Это историческое поместье, старше грибов этих островов. Полная цена, и ни пенни больше.||||
p218|Хорошо, я беру его. Вот деньги. ||||
clerk17|<<Он вздыхает.>> Похоже, тебе не хватает. Возвращайся, когда у тебя будет ((серьёзное)) предложение.||||
clerk18|Великолепно, великолепно! Позволь-ка я это у тебя приму... о, а кошелёк-то увесистый, а?||||
p219|На самом деле, я передумал.||||
clerk19|Понятно. Будь добр, не трать моё время на пустые расспросы.||||
p220|Я просто пойду.||||
clerk20|<<Клерк всё так же занят своей горой бумаг.>> ##Хм, снова ты? Прошу, покороче.||||
p221|У меня есть вопросы о поместье, которое я купил. ||||
clerk21|Ах да, та старая -- э-э, то есть та прекрасная штука. Что ты хотел узнать?||||
p222|Расскажи мне о поместье. ||||
p223|Ты продал мне собственность, принадлежащую древнему монстру! ||||
clerk22|<<Мужчина секунду глядит на тебя, затем разражается смехом.>> ##Ну и ну, чего я только не наслушался на своём веку, но такого — ни разу.||||
clerk23|Боюсь, сделка совершена, какую бы небылицу ты ни сочинил.||||
p224|Как мне поддерживать свою собственность, еще раз?||||
clerk24|Теперь, когда ты владелец столь... ((почтенной)) собственности, ты, возможно, захочешь подумать об улучшениях.||||
clerk25|На территории ты найдешь [[Станцию Недвижимости]]. Ты можешь использовать ее для [[улучшения]] и [[украшения]] собственности.||||
clerk26|Также есть [[смотритель]], который живет на территории. Мы ему не платим; на самом деле, мы много раз просили его уйти. Возможно, у тебя получится лучше.||||
p225|Как мне улучшить собственность?||||
clerk27|Используй [[Станцию Недвижимости]], чтобы увидеть доступные улучшения. Любое улучшение будет иметь стоимость; как в [[монетах]], так и в [[ресурсах]].||||
clerk28|Первый этап любого улучшения - обычно [[построить]] его. Ты можешь захотеть построить [[Библиотеку]], например - но ты должен заплатить стоимость строительства и подождать, пока оно будет завершено.||||
clerk29|Второй этап улучшения - [[обставить]] его. Это обеспечит мебель, трофеи и - в некоторых случаях - специальное оборудование. ||||
clerk30|Все улучшения будут соответствовать тому же [[декоративному стилю]], что и остальная собственность. ||||
p226|Как мне украсить собственность?||||
clerk31|Ты можешь [[украсить]] свою собственность в различных стилях. Эти стили должны быть разблокированы путем их покупки; [[декор Союза Вероотступников]], например, можно купить у [[портного]] в городе.||||
clerk32|Только один [[декоративный стиль]] может быть применен к твоей собственности, и он будет действовать только на части собственности, которые были [[обставлены]]. Ты не можешь украсить, если нет мебели! ||||
clerk33|Некоторые [[специальные объекты]] могут измениться вместе с мебелью. Экспериментируй с разными стилями, чтобы увидеть, что я имею в виду. ||||
p227|Как мне выставлять трофеи и произведения искусства?||||
clerk34|Как только часть твоей собственности была [[обставлена]], появятся различные [[подставки для трофеев]]. Взаимодействуй с ними, чтобы изменить тип трофея.||||
clerk35|Хотя трофеи должны быть [[разблокированы]], прежде чем их можно будет выставить. ||||
clerk36|А вот как именно ты их раздобудешь? Этого я сказать не могу. ##Знавал я одного малого, что выиграл состязание по выпивке, — так с тех пор его дом был увешан безвкусными картинами с пивными кружками.||||
p228|Спасибо, думаю, я понял.||||
clerk37|Да, да. Было что-то еще?||||
p229|Прощай.||||
vierme1|<<Существо смотрит на тебя с леденящей пристальностью. Слова шипят сквозь острые зубы, но говорит оно медленно — размеренно.>>||||
vierme2|Приветствую, нарушитель. Я наблюдаю за тобой уже некоторое время: ты топчешь мои земли, оскверняешь мой дом, громоздишь свои жалкие безделицы.||||
vierme3|И я наблюдала за тобой, пока ты спал. Я смаковала твою плоть; пила твою кровь; вкушала твои сны.||||
vierme4|Я думала, ты в ужасе сбежишь, но ты всё ещё медлишь там, где тебе не место. И вот я спрашиваю тебя, нарушитель: зачем ты так меня терзаешь?||||
p240|((Я)) мучаю ((тебя?)) В моем подвале монстр!||||
vierme5|<<Существо издаёт гортанный вздох.>> Монстр, что и говорить. Минуло немало веков с тех пор, как я могла выдержать собственный взгляд в зеркале.||||
vierme6|Но монстр я или нет, подвал этот ((не)) твой.||||
p241|Я не нарушитель, я купил этот дом честно.||||
vierme7|Вот как? И какой же вор заключил эту сделку?||||
p242|Приготовься умереть, паразит. ||||
vierme8|Неужели ты так скор на расправу с другим живым, дышащим существом? Выслушай меня хоть мгновение, нарушитель, прежде чем обнажить клинок.||||
vierme9|Эти земли — моя темница; но они же и мой дом. Я видела, как двести лет назад возводили эти балки, и с тех пор живу здесь.||||
vierme10|Положим, ты купил клочок бумаги за изрядную сумму. Положим, на нём стоит подпись какого-нибудь напыщенного вельможи? Мне всё равно. Эти земли — мои.||||
vierme11|<<Она глубоко вздыхает.>> ((Но)). Есть вещи дороже даже дома. Например — ((свобода)).||||
vierme12|Я скована здесь, нарушитель; пленница в собственных владениях, удержанная могущественной шифрованной магией. Если поможешь мне обрести свободу, я признаю твоё право на это поместье. ##Что скажешь?||||
p243|Ты напала на меня, пока я спал! Почему я должен тебе доверять? ||||
vierme13|Признаю, начали мы не с той ноги. Но помни, нарушитель: первый камень бросил ты. Под угрозой всякий действует опрометчиво.||||
p244|Допустим, я ((помогу)). Ты оставишь меня в покое? ||||
vierme14|Увы, для существа вроде меня безопасных мест немного. Даруешь мне свободу — и я оставлю поместье в твоём распоряжении, а сама останусь в этих подземельях.||||
